Reward
-116.38322848463613
-105.14158923881253
-100.18788322350656
-100.80114682216197
-110.2474633102946
-100.1801439109852
-103.91719036051184
-101.8718120686155
-97.91408330005052
-88.91663620631103
-115.3394973772604
-110.63134435869715
-116.36216391731364
-104.95588458435586
-120.87659072505284
-212.51169611864134
-180.37501848829066
-122.93780642998344
-103.03128766387006
-104.6648875507007
